pkt_id;src;dest;psize;delay_ms;proc_delay_ms;prop_delay_ms;trans_delay_ms;queue_delay_ms;vm_policy;link_policy;wf_policy;dataset
451;app4;db0;400000000;17360.0;4000.0;0.0;0.0;13359.9;MFF;BLA;PSO;dataset-medium
101;app4;db0;40000000;17310.0;4000.0;0.0;0.0;13309.9;MFF;BLA;PSO;dataset-medium
433;app4;db0;40000000;17250.0;4000.0;0.0;0.0;13249.9;MFF;BLA;PSO;dataset-medium
177;svc1;db0;20000000;17130.0;4000.0;0.0;0.0;13129.9;MFF;BLA;PSO;dataset-medium
112;app4;db0;150000000;16729.9999;4000.0;0.0;0.0;12729.8999;MFF;BLA;PSO;dataset-medium
86;app2;db0;100000000;15349.9998;4000.0;0.0;0.0;11349.8998;MFF;BLA;PSO;dataset-medium
236;web0;db0;200000000;15049.9998;4000.0;0.0;0.0;11049.8998;MFF;BLA;PSO;dataset-medium
32;web3;db0;300000000;14929.9997;4000.0;0.0;0.0;10929.8997;MFF;BLA;PSO;dataset-medium
469;app4;db0;10000000;14439.9997;4000.0;0.0;0.0;10439.8997;MFF;BLA;PSO;dataset-medium
485;app4;db0;150000000;14399.9997;4000.0;0.0;0.0;10399.8997;MFF;BLA;PSO;dataset-medium
432;app4;db0;200000000;14269.9997;4000.0;0.0;0.0;10269.8997;MFF;BLA;PSO;dataset-medium
57;app4;db0;300000000;13219.9996;4000.0;0.0;0.0;9219.8996;MFF;BLA;PSO;dataset-medium
119;web0;db0;400000000;12859.9995;4000.0;0.0;0.0;8859.8995;MFF;BLA;PSO;dataset-medium
397;app0;db1;10000000;17050.2;4000.0;0.1;80.0;12969.9;MFF;BLA;PSO;dataset-medium
353;app1;db1;20000000;15180.1998;4000.0;0.1;160.0;11019.8998;MFF;BLA;PSO;dataset-medium
400;app1;db1;20000000;16590.2;4000.0;0.1;160.0;12429.8999;MFF;BLA;PSO;dataset-medium
351;web2;db1;20000000;16400.2;4000.0;0.1;160.0;12239.8999;MFF;BLA;PSO;dataset-medium
187;web4;db1;40000000;14040.1997;4000.0;0.1;320.0;9719.8996;MFF;BLA;PSO;dataset-medium
139;app0;db1;40000000;14390.1997;4000.0;0.1;320.0;10069.8997;MFF;BLA;PSO;dataset-medium
471;db4;db1;300000000;14950.1998;2000.0;0.1;2400.0;10549.8997;MFF;BLA;PSO;dataset-medium
331;web4;db1;100000000;14350.1996;4000.0;0.1;800.0;9549.8996;MFF;BLA;PSO;dataset-medium
75;app1;db1;100000000;14710.1997;4000.0;0.1;800.0;9909.8996;MFF;BLA;PSO;dataset-medium
76;web3;app4;100000000;16999.9998;10000.0;0.0;0.0;6999.9998;MFF;BLA;PSO;dataset-medium
250;db3;app4;100000000;16579.9997;10000.0;0.0;0.0;6579.9997;MFF;BLA;PSO;dataset-medium
324;db3;app4;10000000;15929.9996;10000.0;0.0;0.0;5929.9996;MFF;BLA;PSO;dataset-medium
385;app2;web3;10000000;17249.9998;10000.0;0.0;0.0;7249.9998;MFF;BLA;PSO;dataset-medium
458;app2;db2;20000000;16549.9997;10000.0;0.0;0.0;6549.9997;MFF;BLA;PSO;dataset-medium
462;app2;db3;400000000;16919.9997;10000.0;0.0;0.0;6919.9997;MFF;BLA;PSO;dataset-medium
380;app2;svc2;300000000;16029.9997;10000.0;0.0;0.0;6029.9997;MFF;BLA;PSO;dataset-medium
297;svc2;app2;200000000;16349.9997;10000.0;0.0;0.0;6349.9997;MFF;BLA;PSO;dataset-medium
2;svc2;app2;100000000;14929.9995;10000.0;0.0;0.0;4929.9995;MFF;BLA;PSO;dataset-medium
80;app0;web1;100000000;18339.9999;10000.0;0.0;0.0;8339.9999;MFF;BLA;PSO;dataset-medium
73;app0;svc0;20000000;16199.9997;10000.0;0.0;0.0;6199.9997;MFF;BLA;PSO;dataset-medium
96;app1;web2;100000000;18809.9999;10000.0;0.0;0.0;8809.9999;MFF;BLA;PSO;dataset-medium
319;web2;app3;40000000;19470.0;10000.0;0.0;0.0;9470.0;MFF;BLA;PSO;dataset-medium
55;web2;app3;100000000;16489.9997;10000.0;0.0;0.0;6489.9997;MFF;BLA;PSO;dataset-medium
1;web1;app1;10000000;18959.9999;10000.0;0.0;0.0;8959.9999;MFF;BLA;PSO;dataset-medium
13;web1;app1;200000000;14789.9995;10000.0;0.0;0.0;4789.9995;MFF;BLA;PSO;dataset-medium
173;app3;svc3;10000000;18609.9999;10000.0;0.0;0.0;8609.9999;MFF;BLA;PSO;dataset-medium
175;svc0;app0;20000000;17929.9998;10000.0;0.0;0.0;7929.9998;MFF;BLA;PSO;dataset-medium
439;web4;app0;40000000;15849.9996;10000.0;0.0;0.0;5849.9996;MFF;BLA;PSO;dataset-medium
249;db0;db0;300000000;18739.9999;5000.0;0.0;0.0;13739.8999;MFF;BLA;PSO;dataset-medium
118;db2;db0;100000000;18319.9999;5000.0;0.0;0.0;13319.8999;MFF;BLA;PSO;dataset-medium
58;db2;db0;10000000;16379.9997;5000.0;0.0;0.0;11379.8997;MFF;BLA;PSO;dataset-medium
17;db1;db0;300000000;16159.9997;5000.0;0.0;0.0;11159.8997;MFF;BLA;PSO;dataset-medium
46;web4;db1;150000000;18320.1999;4000.0;0.1;1200.0;13119.8999;MFF;BLA;PSO;dataset-medium
460;app3;db1;150000000;17200.1998;4000.0;0.1;1200.0;11999.8998;MFF;BLA;PSO;dataset-medium
215;db4;db1;40000000;19110.2;5000.0;0.1;320.0;13789.8999;MFF;BLA;PSO;dataset-medium
103;db4;db1;40000000;15620.1996;5000.0;0.1;320.0;10299.8996;MFF;BLA;PSO;dataset-medium
455;app1;db1;200000000;18370.1999;4000.0;0.1;1600.0;12769.8998;MFF;BLA;PSO;dataset-medium
338;db4;db1;150000000;20060.1999;5000.0;0.1;1200.0;13859.8999;MFF;BLA;PSO;dataset-medium
128;app1;db1;300000000;20850.2;4000.0;0.1;2400.0;14449.8999;MFF;BLA;PSO;dataset-medium
381;app1;db1;300000000;19330.1998;4000.0;0.1;2400.0;12929.8998;MFF;BLA;PSO;dataset-medium
34;app1;db1;300000000;17830.1997;4000.0;0.1;2400.0;11429.8996;MFF;BLA;PSO;dataset-medium
304;app1;db1;400000000;22530.2;4000.0;0.1;3200.0;15329.8999;MFF;BLA;PSO;dataset-medium
114;app4;db0;400000000;27529.9998;20000.0;0.0;0.0;7529.9998;MFF;BLA;PSO;dataset-medium
142;db3;app4;40000000;27409.9998;20000.0;0.0;0.0;7409.9998;MFF;BLA;PSO;dataset-medium
497;web3;app4;150000000;26329.9997;20000.0;0.0;0.0;6329.9997;MFF;BLA;PSO;dataset-medium
140;web3;app4;150000000;24549.9995;20000.0;0.0;0.0;4549.9995;MFF;BLA;PSO;dataset-medium
70;app4;web0;150000000;26819.9997;20000.0;0.0;0.0;6819.9997;MFF;BLA;PSO;dataset-medium
484;app2;web3;100000000;25389.9996;20000.0;0.0;0.0;5389.9996;MFF;BLA;PSO;dataset-medium
191;app2;db2;20000000;28849.9999;20000.0;0.0;0.0;8849.9999;MFF;BLA;PSO;dataset-medium
463;app2;db2;400000000;25019.9996;20000.0;0.0;0.0;5019.9996;MFF;BLA;PSO;dataset-medium
77;app2;db3;100000000;27379.9998;20000.0;0.0;0.0;7379.9998;MFF;BLA;PSO;dataset-medium
340;svc2;app2;100000000;28199.9999;20000.0;0.0;0.0;8199.9999;MFF;BLA;PSO;dataset-medium
203;db2;app2;40000000;24829.9995;20000.0;0.0;0.0;4829.9995;MFF;BLA;PSO;dataset-medium
425;app1;web1;300000000;28759.9999;20000.0;0.0;0.0;8759.9999;MFF;BLA;PSO;dataset-medium
308;app0;web1;400000000;28309.9999;20000.0;0.0;0.0;8309.9999;MFF;BLA;PSO;dataset-medium
122;app0;web1;300000000;25909.9996;20000.0;0.0;0.0;5909.9996;MFF;BLA;PSO;dataset-medium
453;app3;db4;10000000;28949.9999;20000.0;0.0;0.0;8949.9999;MFF;BLA;PSO;dataset-medium
452;app3;db4;20000000;25249.9996;20000.0;0.0;0.0;5249.9996;MFF;BLA;PSO;dataset-medium
219;app0;svc0;100000000;27689.9998;20000.0;0.0;0.0;7689.9998;MFF;BLA;PSO;dataset-medium
456;app1;web2;10000000;28289.9999;20000.0;0.0;0.0;8289.9999;MFF;BLA;PSO;dataset-medium
202;web2;app3;20000000;28509.9999;20000.0;0.0;0.0;8509.9999;MFF;BLA;PSO;dataset-medium
344;svc3;app3;300000000;27459.9998;20000.0;0.0;0.0;7459.9998;MFF;BLA;PSO;dataset-medium
283;svc3;app3;400000000;26719.9997;20000.0;0.0;0.0;6719.9997;MFF;BLA;PSO;dataset-medium
54;app3;web4;100000000;26849.9997;20000.0;0.0;0.0;6849.9997;MFF;BLA;PSO;dataset-medium
424;web1;app1;400000000;27239.9998;20000.0;0.0;0.0;7239.9998;MFF;BLA;PSO;dataset-medium
223;web1;app1;300000000;25239.9996;20000.0;0.0;0.0;5239.9996;MFF;BLA;PSO;dataset-medium
286;app3;svc3;10000000;28139.9999;20000.0;0.0;0.0;8139.9999;MFF;BLA;PSO;dataset-medium
348;svc0;app0;400000000;28789.9999;20000.0;0.0;0.0;8789.9999;MFF;BLA;PSO;dataset-medium
155;db4;app0;150000000;28549.9999;20000.0;0.0;0.0;8549.9999;MFF;BLA;PSO;dataset-medium
107;svc0;app0;20000000;26109.9997;20000.0;0.0;0.0;6109.9997;MFF;BLA;PSO;dataset-medium
113;db0;db0;20000000;29380.0;10000.0;0.0;0.0;19379.9;MFF;BLA;PSO;dataset-medium
418;db0;db0;200000000;29160.0;10000.0;0.0;0.0;19159.9;MFF;BLA;PSO;dataset-medium
369;db3;db0;400000000;28799.9999;10000.0;0.0;0.0;18799.8999;MFF;BLA;PSO;dataset-medium
327;web0;db0;200000000;28569.9999;10000.0;0.0;0.0;18569.8999;MFF;BLA;PSO;dataset-medium
266;app2;db0;200000000;28519.9999;10000.0;0.0;0.0;18519.8999;MFF;BLA;PSO;dataset-medium
82;app4;db0;100000000;28399.9999;10000.0;0.0;0.0;18399.8999;MFF;BLA;PSO;dataset-medium
116;db3;db0;100000000;28329.9999;10000.0;0.0;0.0;18329.8999;MFF;BLA;PSO;dataset-medium
184;app4;db0;10000000;27679.9998;10000.0;0.0;0.0;17679.8998;MFF;BLA;PSO;dataset-medium
222;db2;db0;10000000;27589.9998;10000.0;0.0;0.0;17589.8998;MFF;BLA;PSO;dataset-medium
18;app4;db0;20000000;27299.9998;10000.0;0.0;0.0;17299.8998;MFF;BLA;PSO;dataset-medium
302;web0;db0;40000000;27089.9998;10000.0;0.0;0.0;17089.8998;MFF;BLA;PSO;dataset-medium
358;svc1;db0;200000000;26479.9997;10000.0;0.0;0.0;16479.8997;MFF;BLA;PSO;dataset-medium
427;web3;db0;20000000;26339.9997;10000.0;0.0;0.0;16339.8997;MFF;BLA;PSO;dataset-medium
347;web0;db0;200000000;26069.9997;10000.0;0.0;0.0;16069.8997;MFF;BLA;PSO;dataset-medium
314;app4;db0;40000000;24679.9995;10000.0;0.0;0.0;14679.8995;MFF;BLA;PSO;dataset-medium
161;app1;db1;10000000;28160.1999;10000.0;0.1;80.0;18079.8999;MFF;BLA;PSO;dataset-medium
239;svc4;db1;20000000;29020.2;10000.0;0.1;160.0;18859.9;MFF;BLA;PSO;dataset-medium
342;app0;db1;20000000;28700.2;10000.0;0.1;160.0;18539.8999;MFF;BLA;PSO;dataset-medium
92;svc4;db1;100000000;30690.2001;10000.0;0.1;800.0;19889.9;MFF;BLA;PSO;dataset-medium
360;app0;db1;100000000;31050.2001;10000.0;0.1;800.0;20249.9;MFF;BLA;PSO;dataset-medium
148;app0;db1;100000000;30270.2;10000.0;0.1;800.0;19469.9;MFF;BLA;PSO;dataset-medium
437;app1;db1;100000000;26520.1996;10000.0;0.1;800.0;15719.8996;MFF;BLA;PSO;dataset-medium
262;app3;db1;150000000;31670.2001;10000.0;0.1;1200.0;20469.9;MFF;BLA;PSO;dataset-medium
210;web4;db1;200000000;28920.1997;10000.0;0.1;1600.0;17319.8997;MFF;BLA;PSO;dataset-medium
35;web4;db1;300000000;31480.1998;10000.0;0.1;2400.0;19079.8998;MFF;BLA;PSO;dataset-medium
85;web1;db1;300000000;33480.2;10000.0;0.1;2400.0;21079.9;MFF;BLA;PSO;dataset-medium
192;web4;db1;400000000;34860.2;10000.0;0.1;3200.0;21659.8999;MFF;BLA;PSO;dataset-medium
7;web2;db1;400000000;33410.1998;10000.0;0.1;3200.0;20209.8998;MFF;BLA;PSO;dataset-medium
90;app4;db0;300000000;48859.9999;40000.0;0.0;0.0;8859.9999;MFF;BLA;PSO;dataset-medium
221;app4;db0;100000000;48119.9999;40000.0;0.0;0.0;8119.9999;MFF;BLA;PSO;dataset-medium
138;app4;db0;40000000;47059.9998;40000.0;0.0;0.0;7059.9998;MFF;BLA;PSO;dataset-medium
415;app4;db0;10000000;47019.9998;40000.0;0.0;0.0;7019.9998;MFF;BLA;PSO;dataset-medium
131;app4;web0;10000000;49280.0;40000.0;0.0;0.0;9280.0;MFF;BLA;PSO;dataset-medium
492;app4;web0;400000000;46909.9997;40000.0;0.0;0.0;6909.9997;MFF;BLA;PSO;dataset-medium
178;app4;web0;10000000;45259.9996;40000.0;0.0;0.0;5259.9996;MFF;BLA;PSO;dataset-medium
157;app2;web3;40000000;49440.0;40000.0;0.0;0.0;9440.0;MFF;BLA;PSO;dataset-medium
409;app2;db2;200000000;49040.0;40000.0;0.0;0.0;9040.0;MFF;BLA;PSO;dataset-medium
180;app2;db3;40000000;48409.9999;40000.0;0.0;0.0;8409.9999;MFF;BLA;PSO;dataset-medium
256;svc2;app2;300000000;48479.9999;40000.0;0.0;0.0;8479.9999;MFF;BLA;PSO;dataset-medium
282;svc2;app2;40000000;47209.9998;40000.0;0.0;0.0;7209.9998;MFF;BLA;PSO;dataset-medium
361;svc2;app2;100000000;46009.9997;40000.0;0.0;0.0;6009.9997;MFF;BLA;PSO;dataset-medium
350;app3;db4;200000000;49220.0;40000.0;0.0;0.0;9220.0;MFF;BLA;PSO;dataset-medium
19;app0;svc0;40000000;45449.9996;40000.0;0.0;0.0;5449.9996;MFF;BLA;PSO;dataset-medium
143;app1;web2;150000000;47199.9998;40000.0;0.0;0.0;7199.9998;MFF;BLA;PSO;dataset-medium
141;app1;web2;200000000;45459.9996;40000.0;0.0;0.0;5459.8996;MFF;BLA;PSO;dataset-medium
310;app1;web2;10000000;44989.9995;40000.0;0.0;0.0;4989.9995;MFF;BLA;PSO;dataset-medium
493;web2;app3;400000000;48499.9999;40000.0;0.0;0.0;8499.9999;MFF;BLA;PSO;dataset-medium
9;web2;app3;20000000;45729.9996;40000.0;0.0;0.0;5729.9996;MFF;BLA;PSO;dataset-medium
337;svc3;app3;150000000;44539.9995;40000.0;0.0;0.0;4539.9995;MFF;BLA;PSO;dataset-medium
193;app3;web4;200000000;48909.9999;40000.0;0.0;0.0;8909.9999;MFF;BLA;PSO;dataset-medium
388;app3;web4;100000000;46079.9997;40000.0;0.0;0.0;6079.9997;MFF;BLA;PSO;dataset-medium
393;app3;web4;400000000;45079.9996;40000.0;0.0;0.0;5079.9996;MFF;BLA;PSO;dataset-medium
390;web1;app1;300000000;44719.9995;40000.0;0.0;0.0;4719.9995;MFF;BLA;PSO;dataset-medium
38;web4;app0;150000000;46939.9997;40000.0;0.0;0.0;6939.9997;MFF;BLA;PSO;dataset-medium
468;svc0;app0;10000000;44669.9995;40000.0;0.0;0.0;4669.9995;MFF;BLA;PSO;dataset-medium
475;db0;db0;200000000;49320.0;20000.0;0.0;0.0;29319.9;MFF;BLA;PSO;dataset-medium
445;db2;db0;400000000;49260.0;20000.0;0.0;0.0;29259.9;MFF;BLA;PSO;dataset-medium
39;app4;db0;10000000;49060.0;20000.0;0.0;0.0;29059.9;MFF;BLA;PSO;dataset-medium
375;db0;db0;200000000;48229.9999;20000.0;0.0;0.0;28229.8999;MFF;BLA;PSO;dataset-medium
42;web0;db0;10000000;48149.9999;20000.0;0.0;0.0;28149.8999;MFF;BLA;PSO;dataset-medium
315;app4;db0;200000000;48089.9999;20000.0;0.0;0.0;28089.8999;MFF;BLA;PSO;dataset-medium
263;db3;db0;100000000;48069.9999;20000.0;0.0;0.0;28069.8999;MFF;BLA;PSO;dataset-medium
274;db0;db0;150000000;47819.9998;20000.0;0.0;0.0;27819.8998;MFF;BLA;PSO;dataset-medium
379;app4;db0;40000000;47699.9998;20000.0;0.0;0.0;27699.8998;MFF;BLA;PSO;dataset-medium
300;db3;db0;10000000;47419.9998;20000.0;0.0;0.0;27419.8998;MFF;BLA;PSO;dataset-medium
56;db2;db0;150000000;47139.9998;20000.0;0.0;0.0;27139.8998;MFF;BLA;PSO;dataset-medium
483;db0;db0;200000000;46469.9997;20000.0;0.0;0.0;26469.8997;MFF;BLA;PSO;dataset-medium
100;web0;db0;300000000;46459.9997;20000.0;0.0;0.0;26459.8997;MFF;BLA;PSO;dataset-medium
166;web0;db0;10000000;46409.9997;20000.0;0.0;0.0;26409.8997;MFF;BLA;PSO;dataset-medium
227;app2;db0;10000000;46039.9997;20000.0;0.0;0.0;26039.8997;MFF;BLA;PSO;dataset-medium
376;app4;db0;10000000;45369.9996;20000.0;0.0;0.0;25369.8996;MFF;BLA;PSO;dataset-medium
450;web3;db0;40000000;44849.9995;20000.0;0.0;0.0;24849.8995;MFF;BLA;PSO;dataset-medium
481;app3;db1;10000000;46770.1998;20000.0;0.1;80.0;26689.8998;MFF;BLA;PSO;dataset-medium
61;web2;db1;10000000;46140.1997;20000.0;0.1;80.0;26059.8997;MFF;BLA;PSO;dataset-medium
31;app1;db1;20000000;47280.1998;20000.0;0.1;160.0;27119.8998;MFF;BLA;PSO;dataset-medium
472;app0;db1;100000000;50040.2;20000.0;0.1;800.0;29239.8999;MFF;BLA;PSO;dataset-medium
411;app3;db1;100000000;48790.1999;20000.0;0.1;800.0;27989.8998;MFF;BLA;PSO;dataset-medium
386;web1;db1;100000000;48220.1998;20000.0;0.1;800.0;27419.8998;MFF;BLA;PSO;dataset-medium
359;app1;db1;100000000;47180.1997;20000.0;0.1;800.0;26379.8997;MFF;BLA;PSO;dataset-medium
335;web4;db1;150000000;50210.1999;20000.0;0.1;1200.0;29009.8999;MFF;BLA;PSO;dataset-medium
3;app1;db1;150000000;47060.1996;20000.0;0.1;1200.0;25859.8996;MFF;BLA;PSO;dataset-medium
41;app0;db1;150000000;51700.2001;20000.0;0.1;1200.0;30499.9;MFF;BLA;PSO;dataset-medium
158;app0;db1;150000000;51000.2;20000.0;0.1;1200.0;29799.9;MFF;BLA;PSO;dataset-medium
320;app0;db1;200000000;47800.1996;20000.0;0.1;1600.0;26199.8996;MFF;BLA;PSO;dataset-medium
281;svc4;db1;200000000;48110.1996;20000.0;0.1;1600.0;26509.8996;MFF;BLA;PSO;dataset-medium
373;app3;db1;200000000;51890.2;20000.0;0.1;1600.0;30289.9;MFF;BLA;PSO;dataset-medium
126;app0;db1;200000000;48430.1997;20000.0;0.1;1600.0;26829.8996;MFF;BLA;PSO;dataset-medium
403;app0;db1;300000000;52370.1999;20000.0;0.1;2400.0;29969.8999;MFF;BLA;PSO;dataset-medium
190;web4;db1;300000000;50700.1997;20000.0;0.1;2400.0;28299.8997;MFF;BLA;PSO;dataset-medium
323;app1;db1;300000000;50400.1997;20000.0;0.1;2400.0;27999.8997;MFF;BLA;PSO;dataset-medium
495;db1;app2;100000000;58429.9999;50000.0;0.0;0.0;8429.9999;MFF;BLA;PSO;dataset-medium
336;db1;app2;10000000;55779.9996;50000.0;0.0;0.0;5779.9996;MFF;BLA;PSO;dataset-medium
486;db4;app0;200000000;55689.9996;50000.0;0.0;0.0;5689.9996;MFF;BLA;PSO;dataset-medium
326;web0;db0;100000000;89460.0;40000.0;0.0;0.0;49459.9;MFF;BLA;PSO;dataset-medium
412;app4;db0;150000000;89020.0;40000.0;0.0;0.0;49019.9;MFF;BLA;PSO;dataset-medium
273;web0;db0;100000000;88869.9999;40000.0;0.0;0.0;48869.8999;MFF;BLA;PSO;dataset-medium
45;app4;db0;100000000;88659.9999;40000.0;0.0;0.0;48659.8999;MFF;BLA;PSO;dataset-medium
89;app4;db0;100000000;88209.9999;40000.0;0.0;0.0;48209.8999;MFF;BLA;PSO;dataset-medium
65;app2;db0;20000000;88169.9999;40000.0;0.0;0.0;48169.8999;MFF;BLA;PSO;dataset-medium
365;app4;db0;40000000;87849.9998;40000.0;0.0;0.0;47849.8998;MFF;BLA;PSO;dataset-medium
384;svc1;db0;300000000;87789.9998;40000.0;0.0;0.0;47789.8998;MFF;BLA;PSO;dataset-medium
26;web0;db0;10000000;87559.9998;40000.0;0.0;0.0;47559.8998;MFF;BLA;PSO;dataset-medium
318;app2;db0;400000000;86429.9997;40000.0;0.0;0.0;46429.8997;MFF;BLA;PSO;dataset-medium
246;web0;db0;400000000;85819.9996;40000.0;0.0;0.0;45819.8996;MFF;BLA;PSO;dataset-medium
322;app4;db0;150000000;85099.9996;40000.0;0.0;0.0;45099.8996;MFF;BLA;PSO;dataset-medium
420;svc1;db0;400000000;84559.9995;40000.0;0.0;0.0;44559.8995;MFF;BLA;PSO;dataset-medium
277;app0;db1;10000000;89370.2001;40000.0;0.1;80.0;49289.9;MFF;BLA;PSO;dataset-medium
290;web2;db1;10000000;87660.1999;40000.0;0.1;80.0;47579.8998;MFF;BLA;PSO;dataset-medium
354;app0;db1;100000000;89550.1999;40000.0;0.1;800.0;48749.8999;MFF;BLA;PSO;dataset-medium
264;app3;db1;100000000;86750.1997;40000.0;0.1;800.0;45949.8996;MFF;BLA;PSO;dataset-medium
206;app0;db1;150000000;91150.2;40000.0;0.1;1200.0;49949.9;MFF;BLA;PSO;dataset-medium
402;app0;db1;150000000;86970.1996;40000.0;0.1;1200.0;45769.8996;MFF;BLA;PSO;dataset-medium
81;app1;db1;200000000;90910.1999;40000.0;0.1;1600.0;49309.8999;MFF;BLA;PSO;dataset-medium
285;app3;db1;200000000;92130.2;40000.0;0.1;1600.0;50529.9;MFF;BLA;PSO;dataset-medium
392;app1;db1;200000000;89560.1998;40000.0;0.1;1600.0;47959.8997;MFF;BLA;PSO;dataset-medium
275;app0;db1;200000000;88360.1997;40000.0;0.1;1600.0;46759.8996;MFF;BLA;PSO;dataset-medium
229;db3;app4;10000000;108189.9999;100000.0;0.0;0.0;8189.9999;MFF;BLA;PSO;dataset-medium
312;web3;app4;150000000;107149.9998;100000.0;0.0;0.0;7149.9998;MFF;BLA;PSO;dataset-medium
299;db3;app4;40000000;105889.9996;100000.0;0.0;0.0;5889.9996;MFF;BLA;PSO;dataset-medium
341;app2;web3;10000000;108359.9999;100000.0;0.0;0.0;8359.9999;MFF;BLA;PSO;dataset-medium
87;app2;web3;40000000;107269.9998;100000.0;0.0;0.0;7269.9998;MFF;BLA;PSO;dataset-medium
129;app2;web3;20000000;104779.9995;100000.0;0.0;0.0;4779.9995;MFF;BLA;PSO;dataset-medium
343;app2;db3;150000000;108719.9999;100000.0;0.0;0.0;8719.9999;MFF;BLA;PSO;dataset-medium
151;db1;app2;200000000;107609.9998;100000.0;0.0;0.0;7609.9998;MFF;BLA;PSO;dataset-medium
176;db1;app2;300000000;106989.9997;100000.0;0.0;0.0;6989.9997;MFF;BLA;PSO;dataset-medium
110;svc2;app2;300000000;106289.9997;100000.0;0.0;0.0;6289.9997;MFF;BLA;PSO;dataset-medium
459;db1;app2;20000000;105969.9996;100000.0;0.0;0.0;5969.9996;MFF;BLA;PSO;dataset-medium
106;db1;app2;20000000;105559.9996;100000.0;0.0;0.0;5559.9996;MFF;BLA;PSO;dataset-medium
156;db2;app2;400000000;104939.9995;100000.0;0.0;0.0;4939.9995;MFF;BLA;PSO;dataset-medium
448;app1;web1;100000000;108009.9999;100000.0;0.0;0.0;8009.9999;MFF;BLA;PSO;dataset-medium
218;app0;web1;40000000;107879.9998;100000.0;0.0;0.0;7879.9998;MFF;BLA;PSO;dataset-medium
383;app0;web1;200000000;105949.9996;100000.0;0.0;0.0;5949.9996;MFF;BLA;PSO;dataset-medium
47;app3;db4;400000000;109190.0;100000.0;0.0;0.0;9190.0;MFF;BLA;PSO;dataset-medium
363;app1;web2;10000000;105589.9996;100000.0;0.0;0.0;5589.9996;MFF;BLA;PSO;dataset-medium
196;app3;web4;200000000;107289.9998;100000.0;0.0;0.0;7289.9998;MFF;BLA;PSO;dataset-medium
25;app3;web4;20000000;107129.9998;100000.0;0.0;0.0;7129.9998;MFF;BLA;PSO;dataset-medium
405;app3;web4;400000000;106099.9997;100000.0;0.0;0.0;6099.9997;MFF;BLA;PSO;dataset-medium
487;app3;web4;150000000;105799.9996;100000.0;0.0;0.0;5799.9996;MFF;BLA;PSO;dataset-medium
345;web1;app1;100000000;109390.0;100000.0;0.0;0.0;9390.0;MFF;BLA;PSO;dataset-medium
242;web1;app1;300000000;107779.9998;100000.0;0.0;0.0;7779.9998;MFF;BLA;PSO;dataset-medium
132;web1;app1;200000000;107279.9998;100000.0;0.0;0.0;7279.9998;MFF;BLA;PSO;dataset-medium
185;web1;app1;20000000;106139.9997;100000.0;0.0;0.0;6139.9997;MFF;BLA;PSO;dataset-medium
8;app3;svc3;400000000;108939.9999;100000.0;0.0;0.0;8939.9999;MFF;BLA;PSO;dataset-medium
66;app3;svc3;300000000;105269.9996;100000.0;0.0;0.0;5269.9996;MFF;BLA;PSO;dataset-medium
115;web4;app0;200000000;109140.0;100000.0;0.0;0.0;9140.0;MFF;BLA;PSO;dataset-medium
104;web4;app0;200000000;108249.9999;100000.0;0.0;0.0;8249.9999;MFF;BLA;PSO;dataset-medium
362;db4;app0;40000000;107939.9998;100000.0;0.0;0.0;7939.9998;MFF;BLA;PSO;dataset-medium
208;db4;app0;20000000;105959.9996;100000.0;0.0;0.0;5959.9996;MFF;BLA;PSO;dataset-medium
356;db4;app0;150000000;105569.9996;100000.0;0.0;0.0;5569.9996;MFF;BLA;PSO;dataset-medium
71;web4;app0;100000000;105179.9996;100000.0;0.0;0.0;5179.9996;MFF;BLA;PSO;dataset-medium
311;db4;app0;400000000;104899.9995;100000.0;0.0;0.0;4899.9995;MFF;BLA;PSO;dataset-medium
22;db0;db0;150000000;109150.0;50000.0;0.0;0.0;59149.9;MFF;BLA;PSO;dataset-medium
470;db3;db0;400000000;108099.9999;50000.0;0.0;0.0;58099.8999;MFF;BLA;PSO;dataset-medium
438;db2;db0;200000000;107579.9998;50000.0;0.0;0.0;57579.8998;MFF;BLA;PSO;dataset-medium
241;db0;db0;100000000;105489.9996;50000.0;0.0;0.0;55489.8996;MFF;BLA;PSO;dataset-medium
189;db1;db0;40000000;104869.9995;50000.0;0.0;0.0;54869.8995;MFF;BLA;PSO;dataset-medium
62;db4;db1;200000000;111480.2;50000.0;0.1;1600.0;59879.8999;MFF;BLA;PSO;dataset-medium
27;app4;db0;300000000;204879.9995;200000.0;0.0;0.0;4879.9995;MFF;BLA;PSO;dataset-medium
240;db3;app4;20000000;209170.0;200000.0;0.0;0.0;9170.0;MFF;BLA;PSO;dataset-medium
434;web3;app4;150000000;207649.9998;200000.0;0.0;0.0;7649.9998;MFF;BLA;PSO;dataset-medium
213;db3;app4;200000000;207639.9998;200000.0;0.0;0.0;7639.9998;MFF;BLA;PSO;dataset-medium
93;app2;db2;40000000;205139.9996;200000.0;0.0;0.0;5139.9996;MFF;BLA;PSO;dataset-medium
321;app2;db3;400000000;208899.9999;200000.0;0.0;0.0;8899.9999;MFF;BLA;PSO;dataset-medium
40;app2;db3;200000000;205189.9996;200000.0;0.0;0.0;5189.9996;MFF;BLA;PSO;dataset-medium
97;app2;svc2;10000000;206519.9997;200000.0;0.0;0.0;6519.9997;MFF;BLA;PSO;dataset-medium
