0;1;2;3;4;5;6;7;vm_policy;link_policy;wf_policy
timestamp;hostId;vmIds;cpu(%);ram(%);bw(%);policy;energy(W);LFF;BLA;Priority
900;h_0;2|0;0.7813;3.1250;2.5000;LFF;29.6768;LFF;BLA;SJF
910;h_5;4;6.2500;12.5000;10.0000;LFF;30.0449;LFF;BLA;SJF
910;h_4;5;3.1250;6.2500;5.0000;LFF;30.0238;LFF;BLA;SJF
910;h_3;6|7;0.7813;3.1250;4.0000;LFF;30.0106;LFF;BLA;SJF
910;h_2;3;1.5625;6.2500;6.0000;LFF;30.0180;LFF;BLA;SJF
910;h_1;1;0.7813;3.1250;2.0000;LFF;30.0101;LFF;BLA;SJF
910;h_0;2|0;0.7813;3.1250;2.5000;LFF;30.0102;LFF;BLA;SJF
920;h_5;4;6.2500;12.5000;10.0000;LFF;30.3787;LFF;BLA;SJF
920;h_4;5;3.1250;6.2500;5.0000;LFF;30.3574;LFF;BLA;SJF
920;h_3;6|7;0.7813;3.1250;4.0000;LFF;30.3440;LFF;BLA;SJF
920;h_2;3;1.5625;6.2500;6.0000;LFF;30.3515;LFF;BLA;SJF
920;h_1;1;0.7813;3.1250;2.0000;LFF;30.3435;LFF;BLA;SJF
920;h_0;2|0;0.7813;3.1250;2.5000;LFF;30.3436;LFF;BLA;SJF
930;h_5;4;6.2500;12.5000;10.0000;LFF;30.7125;LFF;BLA;SJF
930;h_4;5;3.1250;6.2500;5.0000;LFF;30.6909;LFF;BLA;SJF
930;h_3;6|7;0.7813;3.1250;4.0000;LFF;30.6774;LFF;BLA;SJF
930;h_2;3;1.5625;6.2500;6.0000;LFF;30.6850;LFF;BLA;SJF
930;h_1;1;0.7813;3.1250;2.0000;LFF;30.6769;LFF;BLA;SJF
930;h_0;2|0;0.7813;3.1250;2.5000;LFF;30.6771;LFF;BLA;SJF
940;h_5;4;6.2500;12.5000;10.0000;LFF;31.0463;LFF;BLA;SJF
940;h_4;5;3.1250;6.2500;5.0000;LFF;31.0245;LFF;BLA;SJF
940;h_3;6|7;0.7813;3.1250;4.0000;LFF;31.0109;LFF;BLA;SJF
940;h_2;3;1.5625;6.2500;6.0000;LFF;31.0185;LFF;BLA;SJF
940;h_1;1;0.7813;3.1250;2.0000;LFF;31.0104;LFF;BLA;SJF
940;h_0;2|0;0.7813;3.1250;2.5000;LFF;31.0105;LFF;BLA;SJF
950;h_5;4;6.2500;12.5000;10.0000;LFF;31.3801;LFF;BLA;SJF
950;h_4;5;3.1250;6.2500;5.0000;LFF;31.3581;LFF;BLA;SJF
950;h_3;6|7;0.7813;3.1250;4.0000;LFF;31.3443;LFF;BLA;SJF
950;h_2;3;1.5625;6.2500;6.0000;LFF;31.3520;LFF;BLA;SJF
950;h_1;1;0.7813;3.1250;2.0000;LFF;31.3438;LFF;BLA;SJF
950;h_0;2|0;0.7813;3.1250;2.5000;LFF;31.3439;LFF;BLA;SJF
960;h_5;4;6.2500;12.5000;10.0000;LFF;31.7139;LFF;BLA;SJF
960;h_4;5;3.1250;6.2500;5.0000;LFF;31.6916;LFF;BLA;SJF
960;h_3;6|7;0.7813;3.1250;4.0000;LFF;31.6777;LFF;BLA;SJF
960;h_2;3;1.5625;6.2500;6.0000;LFF;31.6855;LFF;BLA;SJF
960;h_1;1;0.7813;3.1250;2.0000;LFF;31.6772;LFF;BLA;SJF
960;h_0;2|0;0.7813;3.1250;2.5000;LFF;31.6773;LFF;BLA;SJF
970;h_5;4;6.2500;12.5000;10.0000;LFF;32.0477;LFF;BLA;SJF
970;h_4;5;3.1250;6.2500;5.0000;LFF;32.0252;LFF;BLA;SJF
970;h_3;6|7;0.7813;3.1250;4.0000;LFF;32.0111;LFF;BLA;SJF
970;h_2;3;1.5625;6.2500;6.0000;LFF;32.0190;LFF;BLA;SJF
970;h_1;1;0.7813;3.1250;2.0000;LFF;32.0106;LFF;BLA;SJF
970;h_0;2|0;0.7813;3.1250;2.5000;LFF;32.0107;LFF;BLA;SJF
980;h_5;4;6.2500;12.5000;10.0000;LFF;32.3815;LFF;BLA;SJF
980;h_4;5;3.1250;6.2500;5.0000;LFF;32.3588;LFF;BLA;SJF
980;h_3;6|7;0.7813;3.1250;4.0000;LFF;32.3446;LFF;BLA;SJF
980;h_2;3;1.5625;6.2500;6.0000;LFF;32.3525;LFF;BLA;SJF
980;h_1;1;0.7813;3.1250;2.0000;LFF;32.3440;LFF;BLA;SJF
980;h_0;2|0;0.7813;3.1250;2.5000;LFF;32.3441;LFF;BLA;SJF
990;h_5;4;6.2500;12.5000;10.0000;LFF;32.7153;LFF;BLA;SJF
990;h_4;5;3.1250;6.2500;5.0000;LFF;32.6923;LFF;BLA;SJF
990;h_3;6|7;0.7813;3.1250;4.0000;LFF;32.6780;LFF;BLA;SJF
990;h_2;3;1.5625;6.2500;6.0000;LFF;32.6860;LFF;BLA;SJF
990;h_1;1;0.7813;3.1250;2.0000;LFF;32.6774;LFF;BLA;SJF
990;h_0;2|0;0.7813;3.1250;2.5000;LFF;32.6776;LFF;BLA;SJF
1000;h_5;4;6.2500;12.5000;10.0000;LFF;33.0491;LFF;BLA;SJF
1000;h_4;5;3.1250;6.2500;5.0000;LFF;33.0259;LFF;BLA;SJF
1000;h_3;6|7;0.7813;3.1250;4.0000;LFF;33.0114;LFF;BLA;SJF
1000;h_2;3;1.5625;6.2500;6.0000;LFF;33.0196;LFF;BLA;SJF
1000;h_1;1;0.7813;3.1250;2.0000;LFF;33.0108;LFF;BLA;SJF
1000;h_0;2|0;0.7813;3.1250;2.5000;LFF;33.0110;LFF;BLA;SJF
1010;h_5;4;6.2500;12.5000;10.0000;LFF;33.3829;LFF;BLA;SJF
1010;h_4;5;3.1250;6.2500;5.0000;LFF;33.3595;LFF;BLA;SJF
1010;h_3;6|7;0.7813;3.1250;4.0000;LFF;33.3448;LFF;BLA;SJF
1010;h_2;3;1.5625;6.2500;6.0000;LFF;33.3531;LFF;BLA;SJF
1010;h_1;1;0.7813;3.1250;2.0000;LFF;33.3443;LFF;BLA;SJF
1010;h_0;2|0;0.7813;3.1250;2.5000;LFF;33.3444;LFF;BLA;SJF
1020;h_5;4;6.2500;12.5000;10.0000;LFF;33.7167;LFF;BLA;SJF
1020;h_4;5;3.1250;6.2500;5.0000;LFF;33.6930;LFF;BLA;SJF
1020;h_3;6|7;0.7813;3.1250;4.0000;LFF;33.6782;LFF;BLA;SJF
1020;h_2;3;1.5625;6.2500;6.0000;LFF;33.6866;LFF;BLA;SJF
1020;h_1;1;0.7813;3.1250;2.0000;LFF;33.6777;LFF;BLA;SJF
1020;h_0;2|0;0.7813;3.1250;2.5000;LFF;33.6778;LFF;BLA;SJF
1030;h_5;4;6.2500;12.5000;10.0000;LFF;34.0505;LFF;BLA;SJF
1030;h_4;5;3.1250;6.2500;5.0000;LFF;34.0266;LFF;BLA;SJF
1030;h_3;6|7;0.7813;3.1250;4.0000;LFF;34.0117;LFF;BLA;SJF
1030;h_2;3;1.5625;6.2500;6.0000;LFF;34.0201;LFF;BLA;SJF
1030;h_1;1;0.7813;3.1250;2.0000;LFF;34.0111;LFF;BLA;SJF
1030;h_0;2|0;0.7813;3.1250;2.5000;LFF;34.0112;LFF;BLA;SJF
1040;h_5;4;6.2500;12.5000;10.0000;LFF;34.3843;LFF;BLA;SJF
1040;h_4;5;3.1250;6.2500;5.0000;LFF;34.3602;LFF;BLA;SJF
1040;h_3;6|7;0.7813;3.1250;4.0000;LFF;34.3451;LFF;BLA;SJF
1040;h_2;3;1.5625;6.2500;6.0000;LFF;34.3536;LFF;BLA;SJF
1040;h_1;1;0.7813;3.1250;2.0000;LFF;34.3445;LFF;BLA;SJF
1040;h_0;2|0;0.7813;3.1250;2.5000;LFF;34.3447;LFF;BLA;SJF
1050;h_5;4;6.2500;12.5000;10.0000;LFF;34.7181;LFF;BLA;SJF
1050;h_4;5;3.1250;6.2500;5.0000;LFF;34.6937;LFF;BLA;SJF
1050;h_3;6|7;0.7813;3.1250;4.0000;LFF;34.6785;LFF;BLA;SJF
1050;h_2;3;1.5625;6.2500;6.0000;LFF;34.6871;LFF;BLA;SJF
1050;h_1;1;0.7813;3.1250;2.0000;LFF;34.6779;LFF;BLA;SJF
1050;h_0;2|0;0.7813;3.1250;2.5000;LFF;34.6781;LFF;BLA;SJF
1060;h_5;4;6.2500;12.5000;10.0000;LFF;35.0519;LFF;BLA;SJF
1060;h_4;5;3.1250;6.2500;5.0000;LFF;35.0273;LFF;BLA;SJF
1060;h_3;6|7;0.7813;3.1250;4.0000;LFF;35.0119;LFF;BLA;SJF
1060;h_2;3;1.5625;6.2500;6.0000;LFF;35.0206;LFF;BLA;SJF
1060;h_1;1;0.7813;3.1250;2.0000;LFF;35.0113;LFF;BLA;SJF
1060;h_0;2|0;0.7813;3.1250;2.5000;LFF;35.0115;LFF;BLA;SJF
1070;h_5;4;6.2500;12.5000;10.0000;LFF;35.3857;LFF;BLA;SJF
1070;h_4;5;3.1250;6.2500;5.0000;LFF;35.3609;LFF;BLA;SJF
1070;h_3;6|7;0.7813;3.1250;4.0000;LFF;35.3453;LFF;BLA;SJF
1070;h_2;3;1.5625;6.2500;6.0000;LFF;35.3541;LFF;BLA;SJF
1070;h_1;1;0.7813;3.1250;2.0000;LFF;35.3448;LFF;BLA;SJF
1070;h_0;2|0;0.7813;3.1250;2.5000;LFF;35.3449;LFF;BLA;SJF
1080;h_5;4;6.2500;12.5000;10.0000;LFF;35.7195;LFF;BLA;SJF
1080;h_4;5;3.1250;6.2500;5.0000;LFF;35.6944;LFF;BLA;SJF
1080;h_3;6|7;0.7813;3.1250;4.0000;LFF;35.6788;LFF;BLA;SJF
1080;h_2;3;1.5625;6.2500;6.0000;LFF;35.6876;LFF;BLA;SJF
1080;h_1;1;0.7813;3.1250;2.0000;LFF;35.6782;LFF;BLA;SJF
1080;h_0;2|0;0.7813;3.1250;2.5000;LFF;35.6783;LFF;BLA;SJF
1090;h_5;4;6.2500;12.5000;10.0000;LFF;36.0533;LFF;BLA;SJF
1090;h_4;5;3.1250;6.2500;5.0000;LFF;36.0280;LFF;BLA;SJF
1090;h_3;6|7;0.7813;3.1250;4.0000;LFF;36.0122;LFF;BLA;SJF
1090;h_2;3;1.5625;6.2500;6.0000;LFF;36.0211;LFF;BLA;SJF
1090;h_1;1;0.7813;3.1250;2.0000;LFF;36.0116;LFF;BLA;SJF
1090;h_0;2|0;0.7813;3.1250;2.5000;LFF;36.0117;LFF;BLA;SJF
1100;h_5;4;6.2500;12.5000;10.0000;LFF;36.3871;LFF;BLA;SJF
1100;h_4;5;3.1250;6.2500;5.0000;LFF;36.3616;LFF;BLA;SJF
1100;h_3;6|7;0.7813;3.1250;4.0000;LFF;36.3456;LFF;BLA;SJF
1100;h_2;3;1.5625;6.2500;6.0000;LFF;36.3546;LFF;BLA;SJF
1100;h_1;1;0.7813;3.1250;2.0000;LFF;36.3450;LFF;BLA;SJF
1100;h_0;2|0;0.7813;3.1250;2.5000;LFF;36.3452;LFF;BLA;SJF
1110;h_5;4;6.2500;12.5000;10.0000;LFF;36.7209;LFF;BLA;SJF
1110;h_4;5;3.1250;6.2500;5.0000;LFF;36.6951;LFF;BLA;SJF
1110;h_3;6|7;0.7813;3.1250;4.0000;LFF;36.6790;LFF;BLA;SJF
1110;h_2;3;1.5625;6.2500;6.0000;LFF;36.6881;LFF;BLA;SJF
1110;h_1;1;0.7813;3.1250;2.0000;LFF;36.6784;LFF;BLA;SJF
1110;h_0;2|0;0.7813;3.1250;2.5000;LFF;36.6786;LFF;BLA;SJF
1120;h_5;4;6.2500;12.5000;10.0000;LFF;37.0547;LFF;BLA;SJF
1120;h_4;5;3.1250;6.2500;5.0000;LFF;37.0287;LFF;BLA;SJF
1120;h_3;6|7;0.7813;3.1250;4.0000;LFF;37.0125;LFF;BLA;SJF
1120;h_2;3;1.5625;6.2500;6.0000;LFF;37.0216;LFF;BLA;SJF
1120;h_1;1;0.7813;3.1250;2.0000;LFF;37.0118;LFF;BLA;SJF
1120;h_0;2|0;0.7813;3.1250;2.5000;LFF;37.0120;LFF;BLA;SJF
1130;h_5;4;6.2500;12.5000;10.0000;LFF;37.3885;LFF;BLA;SJF
1130;h_4;5;3.1250;6.2500;5.0000;LFF;37.3623;LFF;BLA;SJF
1130;h_3;6|7;0.7813;3.1250;4.0000;LFF;37.3459;LFF;BLA;SJF
1130;h_2;3;1.5625;6.2500;6.0000;LFF;37.3551;LFF;BLA;SJF
1130;h_1;1;0.7813;3.1250;2.0000;LFF;37.3453;LFF;BLA;SJF
1130;h_0;2|0;0.7813;3.1250;2.5000;LFF;37.3454;LFF;BLA;SJF
1140;h_5;4;6.2500;12.5000;10.0000;LFF;37.7223;LFF;BLA;SJF
1140;h_4;5;3.1250;6.2500;5.0000;LFF;37.6958;LFF;BLA;SJF
1140;h_3;6|7;0.7813;3.1250;4.0000;LFF;37.6793;LFF;BLA;SJF
1140;h_2;3;1.5625;6.2500;6.0000;LFF;37.6886;LFF;BLA;SJF
1140;h_1;1;0.7813;3.1250;2.0000;LFF;37.6787;LFF;BLA;SJF
1140;h_0;2|0;0.7813;3.1250;2.5000;LFF;37.6788;LFF;BLA;SJF
1150;h_5;4;6.2500;12.5000;10.0000;LFF;38.0561;LFF;BLA;SJF
1150;h_4;5;3.1250;6.2500;5.0000;LFF;38.0294;LFF;BLA;SJF
1150;h_3;6|7;0.7813;3.1250;4.0000;LFF;38.0127;LFF;BLA;SJF
1150;h_2;3;1.5625;6.2500;6.0000;LFF;38.0221;LFF;BLA;SJF
1150;h_1;1;0.7813;3.1250;2.0000;LFF;38.0121;LFF;BLA;SJF
1150;h_0;2|0;0.7813;3.1250;2.5000;LFF;38.0122;LFF;BLA;SJF
1160;h_5;4;6.2500;12.5000;10.0000;LFF;38.3899;LFF;BLA;SJF
1160;h_4;5;3.1250;6.2500;5.0000;LFF;38.3630;LFF;BLA;SJF
1160;h_3;6|7;0.7813;3.1250;4.0000;LFF;38.3461;LFF;BLA;SJF
1160;h_2;3;1.5625;6.2500;6.0000;LFF;38.3556;LFF;BLA;SJF
1160;h_1;1;0.7813;3.1250;2.0000;LFF;38.3455;LFF;BLA;SJF
1160;h_0;2|0;0.7813;3.1250;2.5000;LFF;38.3457;LFF;BLA;SJF
1170;h_5;4;6.2500;12.5000;10.0000;LFF;38.7237;LFF;BLA;SJF
1170;h_4;5;3.1250;6.2500;5.0000;LFF;38.6965;LFF;BLA;SJF
1170;h_3;6|7;0.7813;3.1250;4.0000;LFF;38.6796;LFF;BLA;SJF
1170;h_2;3;1.5625;6.2500;6.0000;LFF;38.6891;LFF;BLA;SJF
1170;h_1;1;0.7813;3.1250;2.0000;LFF;38.6789;LFF;BLA;SJF
1170;h_0;2|0;0.7813;3.1250;2.5000;LFF;38.6791;LFF;BLA;SJF
1180;h_5;4;6.2500;12.5000;10.0000;LFF;39.0575;LFF;BLA;SJF
1180;h_4;5;3.1250;6.2500;5.0000;LFF;39.0301;LFF;BLA;SJF
1180;h_3;6|7;0.7813;3.1250;4.0000;LFF;39.0130;LFF;BLA;SJF
1180;h_2;3;1.5625;6.2500;6.0000;LFF;39.0226;LFF;BLA;SJF
1180;h_1;1;0.7813;3.1250;2.0000;LFF;39.0123;LFF;BLA;SJF
1180;h_0;2|0;0.7813;3.1250;2.5000;LFF;39.0125;LFF;BLA;SJF
1190;h_5;4;6.2500;12.5000;10.0000;LFF;39.3913;LFF;BLA;SJF
1190;h_4;5;3.1250;6.2500;5.0000;LFF;39.3637;LFF;BLA;SJF
1190;h_3;6|7;0.7813;3.1250;4.0000;LFF;39.3464;LFF;BLA;SJF
1190;h_2;3;1.5625;6.2500;6.0000;LFF;39.3561;LFF;BLA;SJF
1190;h_1;1;0.7813;3.1250;2.0000;LFF;39.3457;LFF;BLA;SJF
1190;h_0;2|0;0.7813;3.1250;2.5000;LFF;39.3459;LFF;BLA;SJF
1200;h_5;4;6.2500;12.5000;10.0000;LFF;39.7251;LFF;BLA;SJF
1200;h_4;5;3.1250;6.2500;5.0000;LFF;39.6972;LFF;BLA;SJF
1200;h_3;6|7;0.7813;3.1250;4.0000;LFF;39.6798;LFF;BLA;SJF
1200;h_2;3;1.5625;6.2500;6.0000;LFF;39.6896;LFF;BLA;SJF
1200;h_1;1;0.7813;3.1250;2.0000;LFF;39.6792;LFF;BLA;SJF
1200;h_0;2|0;0.7813;3.1250;2.5000;LFF;39.6793;LFF;BLA;SJF
1210;h_5;4;6.2500;12.5000;10.0000;LFF;40.0589;LFF;BLA;SJF
1210;h_4;5;3.1250;6.2500;5.0000;LFF;40.0308;LFF;BLA;SJF
1210;h_3;6|7;0.7813;3.1250;4.0000;LFF;40.0132;LFF;BLA;SJF
1210;h_2;3;1.5625;6.2500;6.0000;LFF;40.0231;LFF;BLA;SJF
1210;h_1;1;0.7813;3.1250;2.0000;LFF;40.0126;LFF;BLA;SJF
1210;h_0;2|0;0.7813;3.1250;2.5000;LFF;40.0127;LFF;BLA;SJF
1220;h_5;4;6.2500;12.5000;10.0000;LFF;40.3927;LFF;BLA;SJF
1220;h_4;5;3.1250;6.2500;5.0000;LFF;40.3644;LFF;BLA;SJF
1220;h_3;6|7;0.7813;3.1250;4.0000;LFF;40.3467;LFF;BLA;SJF
1220;h_2;3;1.5625;6.2500;6.0000;LFF;40.3566;LFF;BLA;SJF
1220;h_1;1;0.7813;3.1250;2.0000;LFF;40.3460;LFF;BLA;SJF
1220;h_0;2|0;0.7813;3.1250;2.5000;LFF;40.3462;LFF;BLA;SJF
1230;h_5;4;6.2500;12.5000;10.0000;LFF;40.7265;LFF;BLA;SJF
1230;h_4;5;3.1250;6.2500;5.0000;LFF;40.6980;LFF;BLA;SJF
1230;h_3;6|7;0.7813;3.1250;4.0000;LFF;40.6801;LFF;BLA;SJF
1230;h_2;3;1.5625;6.2500;6.0000;LFF;40.6901;LFF;BLA;SJF
1230;h_1;1;0.7813;3.1250;2.0000;LFF;40.6794;LFF;BLA;SJF
1230;h_0;2|0;0.7813;3.1250;2.5000;LFF;40.6796;LFF;BLA;SJF
1240;h_5;4;6.2500;12.5000;10.0000;LFF;41.0604;LFF;BLA;SJF
1240;h_4;5;3.1250;6.2500;5.0000;LFF;41.0315;LFF;BLA;SJF
1240;h_3;6|7;0.7813;3.1250;4.0000;LFF;41.0135;LFF;BLA;SJF
1240;h_2;3;1.5625;6.2500;6.0000;LFF;41.0236;LFF;BLA;SJF
1240;h_1;1;0.7813;3.1250;2.0000;LFF;41.0128;LFF;BLA;SJF
1240;h_0;2|0;0.7813;3.1250;2.5000;LFF;41.0130;LFF;BLA;SJF
1250;h_5;4;6.2500;12.5000;10.0000;LFF;41.3942;LFF;BLA;SJF
1250;h_4;5;3.1250;6.2500;5.0000;LFF;41.3651;LFF;BLA;SJF
1250;h_3;6|7;0.7813;3.1250;4.0000;LFF;41.3469;LFF;BLA;SJF
1250;h_2;3;1.5625;6.2500;6.0000;LFF;41.3571;LFF;BLA;SJF
1250;h_1;1;0.7813;3.1250;2.0000;LFF;41.3462;LFF;BLA;SJF
1250;h_0;2|0;0.7813;3.1250;2.5000;LFF;41.3464;LFF;BLA;SJF
1260;h_5;4;6.2500;12.5000;10.0000;LFF;41.7280;LFF;BLA;SJF
1260;h_4;5;3.1250;6.2500;5.0000;LFF;41.6987;LFF;BLA;SJF
1260;h_3;6|7;0.7813;3.1250;4.0000;LFF;41.6803;LFF;BLA;SJF
1260;h_2;3;1.5625;6.2500;6.0000;LFF;41.6906;LFF;BLA;SJF
1260;h_1;1;0.7813;3.1250;2.0000;LFF;41.6797;LFF;BLA;SJF
1260;h_0;2|0;0.7813;3.1250;2.5000;LFF;41.6798;LFF;BLA;SJF
1270;h_5;4;6.2500;12.5000;10.0000;LFF;42.0618;LFF;BLA;SJF
1270;h_4;5;3.1250;6.2500;5.0000;LFF;42.0322;LFF;BLA;SJF
1270;h_3;6|7;0.7813;3.1250;4.0000;LFF;42.0138;LFF;BLA;SJF
1270;h_2;3;1.5625;6.2500;6.0000;LFF;42.0242;LFF;BLA;SJF
1270;h_1;1;0.7813;3.1250;2.0000;LFF;42.0131;LFF;BLA;SJF
1270;h_0;2|0;0.7813;3.1250;2.5000;LFF;42.0132;LFF;BLA;SJF
1280;h_5;4;6.2500;12.5000;10.0000;LFF;42.3956;LFF;BLA;SJF
1280;h_4;5;3.1250;6.2500;5.0000;LFF;42.3658;LFF;BLA;SJF
1280;h_3;6|7;0.7813;3.1250;4.0000;LFF;42.3472;LFF;BLA;SJF
1280;h_2;3;1.5625;6.2500;6.0000;LFF;42.3577;LFF;BLA;SJF
1280;h_1;1;0.7813;3.1250;2.0000;LFF;42.3465;LFF;BLA;SJF
1280;h_0;2|0;0.7813;3.1250;2.5000;LFF;42.3467;LFF;BLA;SJF
1290;h_5;4;6.2500;12.5000;10.0000;LFF;42.7294;LFF;BLA;SJF
1290;h_4;5;3.1250;6.2500;5.0000;LFF;42.6994;LFF;BLA;SJF
1290;h_3;6|7;0.7813;3.1250;4.0000;LFF;42.6806;LFF;BLA;SJF
1290;h_2;3;1.5625;6.2500;6.0000;LFF;42.6912;LFF;BLA;SJF
1290;h_1;1;0.7813;3.1250;2.0000;LFF;42.6799;LFF;BLA;SJF
1290;h_0;2|0;0.7813;3.1250;2.5000;LFF;42.6801;LFF;BLA;SJF
1300;h_5;4;6.2500;12.5000;10.0000;LFF;43.0632;LFF;BLA;SJF
1300;h_4;5;3.1250;6.2500;5.0000;LFF;43.0329;LFF;BLA;SJF
1300;h_3;6|7;0.7813;3.1250;4.0000;LFF;43.0140;LFF;BLA;SJF
1300;h_2;3;1.5625;6.2500;6.0000;LFF;43.0247;LFF;BLA;SJF
1300;h_1;1;0.7813;3.1250;2.0000;LFF;43.0133;LFF;BLA;SJF
1300;h_0;2|0;0.7813;3.1250;2.5000;LFF;43.0135;LFF;BLA;SJF
1310;h_5;4;6.2500;12.5000;10.0000;LFF;43.3970;LFF;BLA;SJF
1310;h_4;5;3.1250;6.2500;5.0000;LFF;43.3665;LFF;BLA;SJF
1310;h_3;6|7;0.7813;3.1250;4.0000;LFF;43.3475;LFF;BLA;SJF
1310;h_2;3;1.5625;6.2500;6.0000;LFF;43.3582;LFF;BLA;SJF
1310;h_1;1;0.7813;3.1250;2.0000;LFF;43.3467;LFF;BLA;SJF
1310;h_0;2|0;0.7813;3.1250;2.5000;LFF;43.3469;LFF;BLA;SJF
1320;h_5;4;6.2500;12.5000;10.0000;LFF;43.7308;LFF;BLA;SJF
1320;h_4;5;3.1250;6.2500;5.0000;LFF;43.7001;LFF;BLA;SJF
1320;h_3;6|7;0.7813;3.1250;4.0000;LFF;43.6809;LFF;BLA;SJF
1320;h_2;3;1.5625;6.2500;6.0000;LFF;43.6917;LFF;BLA;SJF
1320;h_1;1;0.7813;3.1250;2.0000;LFF;43.6801;LFF;BLA;SJF
1320;h_0;2|0;0.7813;3.1250;2.5000;LFF;43.6803;LFF;BLA;SJF
1330;h_5;4;6.2500;12.5000;10.0000;LFF;44.0646;LFF;BLA;SJF
1330;h_4;5;3.1250;6.2500;5.0000;LFF;44.0336;LFF;BLA;SJF
1330;h_3;6|7;0.7813;3.1250;4.0000;LFF;44.0143;LFF;BLA;SJF
1330;h_2;3;1.5625;6.2500;6.0000;LFF;44.0252;LFF;BLA;SJF
1330;h_1;1;0.7813;3.1250;2.0000;LFF;44.0136;LFF;BLA;SJF
1330;h_0;2|0;0.7813;3.1250;2.5000;LFF;44.0137;LFF;BLA;SJF
1340;h_5;4;6.2500;12.5000;10.0000;LFF;44.3984;LFF;BLA;SJF
1340;h_4;5;3.1250;6.2500;5.0000;LFF;44.3672;LFF;BLA;SJF
1340;h_3;6|7;0.7813;3.1250;4.0000;LFF;44.3477;LFF;BLA;SJF
1340;h_2;3;1.5625;6.2500;6.0000;LFF;44.3587;LFF;BLA;SJF
1340;h_1;1;0.7813;3.1250;2.0000;LFF;44.3470;LFF;BLA;SJF
1340;h_0;2|0;0.7813;3.1250;2.5000;LFF;44.3472;LFF;BLA;SJF
1350;h_5;4;6.2500;12.5000;10.0000;LFF;44.7322;LFF;BLA;SJF
1350;h_4;5;3.1250;6.2500;5.0000;LFF;44.7008;LFF;BLA;SJF
1350;h_3;6|7;0.7813;3.1250;4.0000;LFF;44.6811;LFF;BLA;SJF
1350;h_2;3;1.5625;6.2500;6.0000;LFF;44.6922;LFF;BLA;SJF
1350;h_1;1;0.7813;3.1250;2.0000;LFF;44.6804;LFF;BLA;SJF
1350;h_0;2|0;0.7813;3.1250;2.5000;LFF;44.6806;LFF;BLA;SJF
1360;h_5;4;6.2500;12.5000;10.0000;LFF;45.0660;LFF;BLA;SJF
1360;h_4;5;3.1250;6.2500;5.0000;LFF;45.0343;LFF;BLA;SJF
1360;h_3;6|7;0.7813;3.1250;4.0000;LFF;45.0146;LFF;BLA;SJF
1360;h_2;3;1.5625;6.2500;6.0000;LFF;45.0257;LFF;BLA;SJF
1360;h_1;1;0.7813;3.1250;2.0000;LFF;45.0138;LFF;BLA;SJF
1360;h_0;2|0;0.7813;3.1250;2.5000;LFF;45.0140;LFF;BLA;SJF
1370;h_5;4;6.2500;12.5000;10.0000;LFF;45.3998;LFF;BLA;SJF
1370;h_4;5;3.1250;6.2500;5.0000;LFF;45.3679;LFF;BLA;SJF
1370;h_3;6|7;0.7813;3.1250;4.0000;LFF;45.3480;LFF;BLA;SJF
1370;h_2;3;1.5625;6.2500;6.0000;LFF;45.3592;LFF;BLA;SJF
1370;h_1;1;0.7813;3.1250;2.0000;LFF;45.3472;LFF;BLA;SJF
1370;h_0;2|0;0.7813;3.1250;2.5000;LFF;45.3474;LFF;BLA;SJF
1380;h_5;4;6.2500;12.5000;10.0000;LFF;45.7336;LFF;BLA;SJF
1380;h_4;5;3.1250;6.2500;5.0000;LFF;45.7015;LFF;BLA;SJF
1380;h_3;6|7;0.7813;3.1250;4.0000;LFF;45.6814;LFF;BLA;SJF
1380;h_2;3;1.5625;6.2500;6.0000;LFF;45.6927;LFF;BLA;SJF
1380;h_1;1;0.7813;3.1250;2.0000;LFF;45.6806;LFF;BLA;SJF
1380;h_0;2|0;0.7813;3.1250;2.5000;LFF;45.6808;LFF;BLA;SJF
1390;h_5;4;6.2500;12.5000;10.0000;LFF;46.0674;LFF;BLA;SJF
1390;h_4;5;3.1250;6.2500;5.0000;LFF;46.0350;LFF;BLA;SJF
1390;h_3;6|7;0.7813;3.1250;4.0000;LFF;46.0148;LFF;BLA;SJF
1390;h_2;3;1.5625;6.2500;6.0000;LFF;46.0262;LFF;BLA;SJF
1390;h_1;1;0.7813;3.1250;2.0000;LFF;46.0141;LFF;BLA;SJF
1390;h_0;2|0;0.7813;3.1250;2.5000;LFF;46.0143;LFF;BLA;SJF
1400;h_5;4;6.2500;12.5000;10.0000;LFF;46.4012;LFF;BLA;SJF
1400;h_4;5;3.1250;6.2500;5.0000;LFF;46.3686;LFF;BLA;SJF
1400;h_3;6|7;0.7813;3.1250;4.0000;LFF;46.3482;LFF;BLA;SJF
1400;h_2;3;1.5625;6.2500;6.0000;LFF;46.3597;LFF;BLA;SJF
1400;h_1;1;0.7813;3.1250;2.0000;LFF;46.3475;LFF;BLA;SJF
1400;h_0;2|0;0.7813;3.1250;2.5000;LFF;46.3477;LFF;BLA;SJF
1410;h_5;4;6.2500;12.5000;10.0000;LFF;46.7350;LFF;BLA;SJF
1410;h_4;5;3.1250;6.2500;5.0000;LFF;46.7022;LFF;BLA;SJF
1410;h_3;6|7;0.7813;3.1250;4.0000;LFF;46.6817;LFF;BLA;SJF
1410;h_2;3;1.5625;6.2500;6.0000;LFF;46.6932;LFF;BLA;SJF
