time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
390.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
390.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
390.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
390.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
400.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
400.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
400.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
400.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
400.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
400.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
400.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
400.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
400.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
400.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
400.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
400.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
410.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
410.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
410.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
410.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
410.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
410.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
410.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
410.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
410.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
410.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
410.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
410.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
420.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
420.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
420.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
420.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
420.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
420.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
420.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
420.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
420.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
420.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
420.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
420.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
430.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
430.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
430.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
430.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
430.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
430.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
430.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
430.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
430.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
430.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
430.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
430.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
440.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
440.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
440.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
440.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
440.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
440.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
440.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
440.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
440.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
440.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
440.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
440.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
450.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
450.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
450.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
450.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
450.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
450.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
450.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
450.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
450.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
450.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
450.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
450.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
460.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
460.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
460.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
460.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
460.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
460.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
460.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
460.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
460.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
460.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
460.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
460.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
470.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
470.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
470.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
470.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
470.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
470.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
470.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
470.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
470.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
470.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
470.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
470.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
480.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
480.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
480.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
480.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
480.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
480.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
480.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
480.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
480.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
480.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
480.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
480.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
490.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
490.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
490.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
490.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
490.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
490.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
490.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
490.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
490.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
490.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
490.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
490.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
500.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
500.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
500.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
500.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
500.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
500.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
500.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
500.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
500.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
500.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
500.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
500.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
510.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
510.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
510.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
510.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
510.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
510.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
510.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
510.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
510.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
510.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
510.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
510.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
520.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
520.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
520.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
520.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
520.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
520.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
520.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
520.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
520.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
520.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
520.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
520.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
530.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
530.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
530.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
530.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
530.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
530.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
530.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
530.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
530.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
530.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
530.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
530.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
540.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
540.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
540.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
540.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
540.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
540.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
540.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
540.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
540.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
540.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
540.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
540.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
550.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
550.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
550.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
550.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
550.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
550.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
550.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
550.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
550.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
550.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
550.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
550.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
560.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
560.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
560.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
560.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
560.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
560.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
560.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
560.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
560.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
560.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
560.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
560.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
570.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
570.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
570.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
570.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
570.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
570.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
570.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
570.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
570.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
570.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
570.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
570.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
580.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
580.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
580.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
580.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
580.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
580.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
580.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
580.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
580.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
580.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
580.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
580.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
590.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
590.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
590.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
590.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
590.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
590.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
590.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
590.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
590.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
590.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
590.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
590.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
600.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
600.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
600.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
600.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
600.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
600.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
600.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
600.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
600.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
600.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
600.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
600.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
610.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
610.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
610.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
610.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
610.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
610.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
610.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
610.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
610.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
610.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
610.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
610.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
620.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
620.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
620.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
620.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
620.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
620.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
620.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
620.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
620.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
620.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
620.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
620.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
630.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
630.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
630.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
630.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
630.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
630.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
630.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
630.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
630.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
630.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
630.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
630.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
640.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
640.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
640.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
640.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
640.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
640.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
640.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
640.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
640.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
640.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
640.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
640.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
650.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
650.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
650.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
650.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
650.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
650.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
650.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
650.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
650.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
650.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
650.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
650.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
660.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
660.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
660.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
660.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
660.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
660.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
660.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
660.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
660.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
660.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
660.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
660.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
670.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
670.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
670.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
670.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
670.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
670.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
670.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
670.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
670.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
670.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
670.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
670.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
680.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
680.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
680.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
680.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
680.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
680.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
680.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
680.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
680.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
680.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
680.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
680.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
690.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
690.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
690.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
690.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
690.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
690.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
690.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
690.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
690.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
690.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
690.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
690.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
700.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
700.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
700.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
700.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
700.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
700.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
700.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
700.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
700.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
700.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
700.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
700.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
710.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
710.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
710.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
710.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
710.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
710.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
710.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
710.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
710.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
710.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
710.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
710.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
720.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
720.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
720.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
720.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
720.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
720.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
720.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
720.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
720.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
720.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
720.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
720.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
730.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
730.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
730.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
730.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
730.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
730.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
730.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
730.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
730.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
730.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
730.0;1;0.78;3.13;2.0;0.3334;LFF;First;PSO
730.0;0;0.78;3.13;2.5;0.3334;LFF;First;PSO
740.0;5;6.25;12.5;0.0;0.0699;LFF;First;PSO
740.0;4;3.13;6.25;0.0;0.0697;LFF;First;PSO
740.0;3;0.78;3.13;0.0;0.0695;LFF;First;PSO
740.0;2;1.56;6.25;0.0;0.0696;LFF;First;PSO
740.0;1;0.78;3.13;0.0;0.0695;LFF;First;PSO
740.0;0;0.78;3.13;0.0;0.0695;LFF;First;PSO
740.0;5;6.25;12.5;10.0;0.3338;LFF;First;PSO
740.0;4;3.13;6.25;5.0;0.3336;LFF;First;PSO
740.0;3;0.78;3.13;4.0;0.3334;LFF;First;PSO
740.0;2;1.56;6.25;6.0;0.3335;LFF;First;PSO
